crop,stage,soil_N,soil_P,soil_K,temperature,rainfall,humidity,soil_pH,irrigation_type,recommended_N,recommended_P,recommended_K,risk
Wheat,Seedling,76,26,16,28.117553265344462,190.12975418192553,82.073046648201,6.933009767425412,Sprinkler,46,32,23,Low
Rice,Fruiting,16,17,39,21.176831107376678,118.57279617014248,45.580081321199266,6.713434107893611,Flood,80,35,11,Medium
Maize,Flowering,58,50,26,23.84984170072773,168.05667221764264,65.93356385274615,8.466194902172896,Flood,90,23,17,Medium
Cotton,Vegetative,51,41,11,30.46439974910448,182.99326915656232,64.59888919901037,6.876635533196029,Drip,93,18,48,Medium
Wheat,Vegetative,72,52,63,37.257666882750854,110.91067447294141,45.910243203718444,8.381376753079387,Flood,48,9,0,Low
Cotton,Flowering,83,37,28,28.604977531087123,70.71179300435591,48.2478564172129,6.4700134282249,Drip,66,23,32,Medium
Maize,Seedling,93,45,68,29.033939234911582,114.97294774378068,89.86354587796401,8.045072735220568,Drip,50,23,0,Low
Rice,Fruiting,11,19,59,25.71942197963257,159.3073384545718,59.95797171491709,5.547878127150152,Flood,87,26,0,Low
Maize,Vegetative,14,48,21,20.8906245133057,146.96930295339942,84.74428367916008,6.759010827108311,Flood,141,23,14,Medium
Maize,Flowering,87,48,13,23.177894665779345,85.3694911120151,63.7065600110578,6.020018349180288,Sprinkler,59,22,29,Low
Rice,Fruiting,51,26,39,26.477079330948463,130.52213089993185,78.89242579456796,6.425144565067022,Sprinkler,48,26,12,Low
Cotton,Seedling,15,19,73,39.63166689192805,111.6860576013971,78.1512072539598,7.448651857991042,Sprinkler,129,37,0,Medium
Wheat,Flowering,91,28,50,27.085004097889822,118.96700120064177,60.448297580226864,5.859753963135548,Drip,23,27,0,Low
Wheat,Flowering,74,56,21,22.86534470136535,128.8111248422178,62.57423337503786,6.080050327919236,Drip,43,6,20,Low
Maize,Fruiting,65,51,21,24.621832491823323,281.3949888397602,45.94804268230448,8.025444087815298,Sprinkler,84,15,19,Low
Maize,Flowering,29,46,35,34.65626842524316,210.86018038907582,75.7147261218428,6.531144683426735,Drip,122,27,4,Medium
Cotton,Flowering,63,53,20,38.93212635479827,218.09612368401878,62.90796621346347,6.6158841147299,Flood,67,11,44,Medium
Wheat,Fruiting,24,10,5,33.48719647940943,245.5872922317708,73.2541239740253,5.578503491492445,Drip,91,53,39,Medium
Maize,Fruiting,48,46,75,26.55975494688425,244.36620189553176,85.38007693433406,5.53801766832219,Drip,94,22,0,Low
Wheat,Seedling,10,34,49,20.666099811608383,149.59603072741703,57.93124138346825,6.4880021458531445,Sprinkler,103,23,0,Medium
Cotton,Fruiting,20,54,37,26.461741566395663,264.2712829324889,48.306570495366515,8.039899711824894,Sprinkler,123,9,22,Medium
Cotton,Flowering,87,38,70,37.558561549837314,289.20787591562134,86.48383165579087,6.322247884582774,Flood,53,21,0,Low
Wheat,Seedling,44,39,39,24.25314513480113,81.01975119999159,70.81523618736449,7.455250070756788,Flood,75,18,4,Low
Rice,Seedling,57,59,12,23.19406817469111,132.33319205924764,46.660114175633915,7.504643534825393,Flood,48,0,38,Low
Wheat,Seedling,12,57,12,22.258492292713488,280.6113465628042,84.03292352094468,6.446203095239207,Flood,99,2,28,Medium
Maize,Seedling,82,6,72,24.45135503356781,111.3301539566469,63.72982420747244,7.835498736521615,Sprinkler,64,60,0,Medium
Rice,Flowering,67,14,70,25.536211048956076,208.73519760995296,66.18762162592685,8.195612851571637,Drip,27,35,0,Low
Cotton,Flowering,21,41,59,23.789851930202765,275.74887559886963,56.317699026490104,6.004817789752836,Drip,111,15,0,Medium
Wheat,Vegetative,22,44,10,34.93910082619715,295.00152744911753,60.762864768730395,8.112296466738176,Drip,99,12,32,Medium
Maize,Vegetative,48,33,59,23.157333351534884,86.85970343435025,68.16551168777083,7.6823853072955925,Flood,96,37,0,Medium
Maize,Vegetative,85,15,40,30.114387959833707,226.3832566694953,80.67055792998435,6.832572777166899,Sprinkler,63,55,0,Low
Maize,Flowering,57,24,33,36.58566240692894,92.26174584244829,65.7971381674124,7.492104974404221,Sprinkler,100,50,9,Medium
Maize,Flowering,91,20,43,35.72436358335695,217.3369362481166,45.89762123574877,5.852337355528384,Drip,61,54,0,Low
Rice,Seedling,53,17,57,34.81623530243865,182.11379543785233,44.86758515200782,8.054845208378985,Flood,39,29,0,Low
Wheat,Vegetative,80,58,70,26.528663098513885,222.19021558119346,85.69281219931952,6.4613126336686335,Drip,45,6,0,Low
Rice,Seedling,23,14,69,34.488383722048,137.26427576061224,62.8736365351774,5.8745798794585316,Drip,82,32,0,Low
Cotton,Seedling,53,18,31,32.48686429638899,118.79936159852471,61.45871493129647,5.669455441266255,Flood,78,46,29,Medium
Maize,Vegetative,29,40,22,38.16882485609888,292.8519135540842,84.36381220873551,5.83752581512742,Drip,130,28,19,Medium
Wheat,Flowering,50,8,35,29.288835793058976,186.68379368523816,66.5864047544492,8.242373227607901,Sprinkler,77,52,8,Medium
Maize,Fruiting,71,44,62,37.48250462342034,211.24764825990493,63.40690221471797,7.12167610187859,Drip,82,24,0,Low
Rice,Vegetative,47,51,15,34.231232837161,258.95271023216094,46.811159196627344,7.585482399395864,Drip,56,0,30,Low
Wheat,Vegetative,22,12,28,30.62317902640555,227.75497438311822,46.197949672671825,6.569344701347905,Flood,99,45,15,Medium
Wheat,Flowering,82,5,22,39.807701443577116,66.27543017588373,70.8645691541945,6.269112063277424,Flood,32,52,18,Low
Cotton,Seedling,11,47,5,39.837541011976185,121.10084169712117,45.50093755767394,7.544711466038126,Sprinkler,131,8,58,Medium
Maize,Fruiting,68,20,51,38.82604945230949,103.36106193593379,58.70791379440985,6.351081827007076,Flood,89,45,0,Medium
Rice,Flowering,39,37,29,30.615028160709304,191.17575034998623,57.82414124116503,7.110191866907234,Sprinkler,52,11,22,Low
Wheat,Fruiting,49,57,38,21.021023998219302,76.824132670419,74.28045572517107,6.633113245811792,Drip,61,4,0,Low
Cotton,Flowering,12,16,60,39.17122456427629,239.56691141645382,79.79754346366789,5.872593709189075,Drip,120,43,1,Medium
Maize,Seedling,44,37,58,29.510096436422714,115.88140913770718,66.99794256335365,6.035973059415591,Sprinkler,104,29,0,Medium
Wheat,Seedling,66,47,21,23.306602548259107,253.8227723210167,74.22272210839739,5.997865832143263,Drip,47,13,21,Low
Maize,Fruiting,75,40,73,20.45768725407153,287.0998997091667,50.8112421564911,6.814390803972691,Flood,79,27,0,Low
Rice,Seedling,46,56,64,26.68597812748682,69.83313347261839,58.033578184889336,6.043982740905485,Drip,49,0,0,Low
Rice,Seedling,39,21,20,36.16858188075058,60.275078092354946,74.78077114680639,6.674980277076722,Drip,64,32,33,Medium
Cotton,Fruiting,19,58,56,24.139882070151135,128.93968465873564,43.8920707821902,6.686253494371882,Sprinkler,119,0,5,Medium
Rice,Vegetative,59,25,50,22.32610248252672,112.44525195987794,76.56121963664346,8.088236864784921,Drip,49,27,0,Low
Cotton,Flowering,59,37,32,25.80988316185863,170.78062273800808,67.17575275239645,7.801207820382041,Flood,71,24,29,Medium
Rice,Vegetative,30,10,21,20.600433692549437,111.2450288099339,58.30776829437896,6.459263572454512,Drip,68,37,25,Medium
Cotton,Vegetative,45,54,6,36.193730842997866,77.68756902242686,78.9643719227897,7.566962925693712,Sprinkler,90,1,57,Medium
Rice,Flowering,76,54,29,28.558751707284305,140.89112857269075,78.28663704676643,8.017619409861808,Sprinkler,31,0,24,Low
Rice,Fruiting,30,15,78,31.423392409465336,156.35190942743202,40.39152452514472,5.776816850850913,Drip,65,30,0,Low
Rice,Fruiting,23,28,27,39.88002257577967,143.30974371937572,48.12792509326697,7.353940158353975,Drip,70,25,25,Low
Rice,Flowering,78,52,46,26.85821513081184,73.48529801871123,57.910090969400315,6.46906858561167,Flood,30,2,1,Low
Wheat,Flowering,42,20,44,24.229570702870717,104.55491718244151,81.75006835067526,7.255100539546815,Sprinkler,81,35,0,Low
Wheat,Fruiting,18,20,39,24.146463035633367,145.55058251183056,83.49788625321678,7.720576739979229,Sprinkler,98,42,0,Medium
Cotton,Vegetative,80,42,66,36.650199241337134,201.19623050550913,48.78002160608683,6.640635313130915,Flood,59,19,0,Low
Rice,Seedling,67,15,25,20.749335573506862,142.06124177125793,46.425199068624714,6.054377086610353,Flood,38,33,21,Low
Rice,Flowering,96,55,51,26.427380634111074,140.41517880952762,72.41624100688901,6.694725700577848,Flood,0,0,0,Low
Wheat,Flowering,75,9,13,39.13216245094607,296.057337240738,69.26539401991326,7.770836665347041,Drip,45,50,30,Medium
Cotton,Fruiting,60,8,62,31.578224353356973,102.63616603926172,87.66392689258258,7.766175139327137,Drip,73,54,0,Medium
Rice,Vegetative,44,40,12,31.186159617343073,188.958822131751,68.68354136852538,5.877420451049038,Drip,50,12,36,Low
Wheat,Flowering,35,35,6,33.68148002710578,222.29363776623697,62.65289723184377,7.557301033738029,Drip,87,22,32,Medium
Cotton,Vegetative,88,16,9,24.57893510729325,194.70017389261648,88.43504006975171,6.271434561643668,Sprinkler,61,40,54,Medium
Wheat,Flowering,20,15,14,21.95160631068479,164.76471309671575,69.7460701629821,7.242916147769277,Sprinkler,96,43,27,Medium
Maize,Fruiting,12,33,24,28.52128981520294,66.24324432822907,73.65079552593747,5.651286396822265,Sprinkler,137,40,11,Medium
Rice,Vegetative,54,27,28,20.000950778989157,142.56470486583845,57.64483055699873,7.011417516997677,Drip,42,26,19,Low
Wheat,Flowering,91,10,58,20.1118603310506,133.97951748437714,53.08624269528744,7.18011787879834,Sprinkler,31,45,0,Low
Cotton,Seedling,39,48,37,22.206486055022452,158.13849287888593,84.93556949509623,5.603751295365886,Flood,91,10,27,Medium
Wheat,Vegetative,97,15,29,39.01523024524266,105.05428797564996,78.9453444979924,6.593796438201297,Drip,15,43,14,Low
Wheat,Flowering,38,25,77,36.82331485036583,154.36767039721445,80.09093508003312,7.831452813830371,Sprinkler,73,38,0,Low
Wheat,Fruiting,75,43,74,27.69284565805969,290.0682594995084,78.22895659425613,6.105214952643266,Sprinkler,47,12,0,Low
Rice,Seedling,12,16,74,27.056899436500153,196.11865524760182,82.47108696899146,8.376527616794885,Drip,95,35,0,Medium
Rice,Fruiting,87,18,38,25.200930496552573,216.38992430772885,48.57810634431377,6.100427175164356,Drip,12,30,8,Low
Maize,Fruiting,41,55,19,28.705139901465664,173.7302383063232,83.04550597017924,6.376559211578086,Flood,110,18,21,Medium
Rice,Seedling,46,23,39,37.536917226793825,133.3198823847166,50.978701710040376,7.745324481660617,Sprinkler,49,22,10,Low
Maize,Vegetative,20,13,14,35.51980573391074,259.7971212069535,88.35853710957502,8.282288528243107,Flood,126,59,28,Medium
Cotton,Flowering,14,35,11,21.918219268108206,194.12129190612038,56.47584141741244,7.040181934918348,Flood,128,23,47,Medium
Rice,Seedling,55,33,53,20.93692392936687,201.25085475256208,49.450363743949666,8.417615899982632,Flood,39,21,0,Low
Cotton,Flowering,87,58,6,35.08667469910978,245.8194427662351,82.71009465366333,8.362230035385268,Flood,46,6,57,Low
Wheat,Fruiting,37,57,21,26.327883107308327,63.78672704258038,87.48037712579415,7.326233135802004,Drip,84,6,18,Low
Wheat,Flowering,70,12,24,34.75489101626053,97.55310274306859,58.43653800692937,7.697157046056496,Flood,52,52,18,Medium
Cotton,Vegetative,35,42,45,25.16889452775917,109.53637778600373,70.02334079320592,6.050954332958853,Flood,109,20,17,Medium
Wheat,Flowering,21,46,28,39.8500907571041,294.76920252517596,79.92973167592753,6.5281623295885565,Flood,98,16,12,Medium
Wheat,Fruiting,99,56,71,21.982596407661013,245.56803716759322,60.938001920662934,7.446545177604136,Flood,30,8,0,Low
Maize,Seedling,10,10,79,25.822968279651946,160.07649157468913,77.00065651014881,7.6622517314667,Drip,142,58,0,Medium
Wheat,Fruiting,43,28,57,36.35357913663192,92.678587021053,42.40921005294326,6.204192113659429,Drip,79,28,0,Low
Maize,Flowering,68,6,64,35.87241603687596,253.99356160873114,61.29471735742193,7.551698283886853,Flood,73,59,0,Medium
Maize,Fruiting,36,23,38,35.70769945056219,237.4398926283115,74.71508339482398,7.942650653349384,Flood,122,43,0,Medium
Maize,Fruiting,56,20,15,33.009641230923776,193.86843880532115,67.05969217431061,5.809878981227458,Sprinkler,102,50,20,Medium
Maize,Fruiting,22,55,5,37.33594670099146,252.59146681102814,54.73449253174518,5.637989855069913,Flood,125,12,36,Medium
Rice,Fruiting,73,38,8,31.17266618972257,157.74271774163188,73.36144713988718,6.058395375755522,Sprinkler,30,9,42,Low
Rice,Flowering,55,6,65,28.039555071995444,227.86401811200938,54.32690403561944,5.511192744334339,Sprinkler,45,41,0,Low
Rice,Seedling,43,35,78,24.93529524405258,114.6988744002407,68.45998418654014,8.449609402776748,Flood,59,13,0,Low
Wheat,Flowering,68,26,70,34.622028309601546,74.96352819039491,48.27211010358002,6.736887276959573,Flood,60,38,0,Low
Rice,Seedling,30,58,43,24.041179193511717,138.0195334997063,73.46556686427448,5.732895474644822,Flood,70,0,6,Low
Rice,Fruiting,85,25,62,28.219041471073098,242.0018554721768,48.32404698524503,6.911706137276026,Sprinkler,5,28,0,Low
Cotton,Fruiting,10,37,45,25.21726237676649,158.70041567909846,74.0695471789451,7.773568327602584,Sprinkler,139,27,10,Medium
Rice,Vegetative,70,7,43,33.100221463315286,225.7963466764425,67.85913250519204,7.154724221758649,Flood,25,39,7,Low
Wheat,Flowering,73,37,48,30.686140157272032,121.32729037906832,86.04420338471606,5.552112706221102,Flood,45,27,0,Low
Cotton,Vegetative,34,44,72,31.468809130068884,190.24771935982415,77.26724730337139,7.723486957085188,Sprinkler,99,11,0,Low
Maize,Seedling,64,9,61,37.045478588409374,222.7921370889551,67.25541345296051,6.402699852388039,Sprinkler,90,64,0,Medium
Maize,Vegetative,39,29,66,29.660664045445586,229.14816712942851,73.00905175730713,8.172613852451626,Flood,101,42,0,Medium
Cotton,Vegetative,22,22,27,26.151084786238524,208.2731660339711,41.3612029046338,5.504930456050129,Sprinkler,126,37,37,Medium
Cotton,Fruiting,83,9,43,38.77889745392908,240.60643772163047,46.79166910994208,6.310690150307344,Flood,66,49,13,Medium
Maize,Vegetative,19,47,19,32.244450048821385,253.90668768039123,61.97139897659869,8.37911399152898,Drip,138,27,17,Medium
Maize,Seedling,91,47,42,36.95232979417965,282.49087699660333,86.88736146625226,7.174504115947251,Sprinkler,51,24,0,Low
Cotton,Vegetative,71,40,46,37.58821416484129,85.87097231804071,68.5902564574227,7.062026488824843,Flood,77,24,16,Low
Cotton,Vegetative,75,20,28,20.47535842282477,102.46765066893141,42.60144340920148,6.613388120356645,Sprinkler,70,40,29,Medium
Cotton,Flowering,88,15,77,39.48777685307427,131.0380810292952,43.71052881996919,6.790943952201275,Drip,43,40,0,Low
Maize,Fruiting,63,15,45,23.107387971656596,95.57578883861368,40.08498610030551,8.289136503204988,Flood,80,50,0,Medium
Rice,Seedling,70,33,39,21.9462788502148,69.97327445378059,43.38676318592005,8.400766771187893,Drip,20,19,15,Low
Maize,Flowering,39,10,25,32.99309590028022,159.93228436958128,59.747511767630556,5.985761574060474,Drip,106,64,14,Medium
Wheat,Seedling,25,36,7,33.179506770612626,125.07171274125837,57.121863083647,6.916970228730159,Drip,94,19,35,Medium
Rice,Flowering,13,46,61,32.664635351509766,188.50587926462626,43.073785622366415,6.041476140794548,Sprinkler,94,2,0,Low
Maize,Vegetative,48,13,38,27.292197097391934,291.95453297929976,77.56516106753259,6.616457702930823,Flood,94,59,4,Medium
Maize,Seedling,60,41,26,34.05070371392357,96.40538235245722,69.64646268634178,6.023567429036362,Sprinkler,99,25,17,Medium
Maize,Fruiting,44,47,42,23.845842198585196,271.5307252299817,57.92897751158267,7.6907586260413,Drip,112,19,0,Medium
Maize,Fruiting,49,9,12,20.385548719370007,126.35911840264184,79.2483162299751,8.078076566004357,Drip,91,57,26,Medium
Maize,Fruiting,78,36,24,26.897072179189053,61.233904551992055,52.824078726625125,6.8630906884917025,Flood,63,31,13,Low
Maize,Flowering,13,25,26,25.669928015884864,258.22484616588565,66.76459487384201,7.985775137922436,Sprinkler,144,47,18,Medium
Wheat,Vegetative,44,42,58,37.46750886816705,199.4089530048258,54.031991599981225,5.9516755958667495,Drip,85,21,0,Low
Rice,Seedling,23,56,36,32.34592403609609,157.42751854884915,74.24943904726136,6.660906934439246,Flood,71,0,9,Low
Wheat,Fruiting,81,22,22,38.548326436044064,123.07647555029429,60.83267998182248,7.336856736783602,Drip,32,38,21,Low
Wheat,Vegetative,82,48,13,29.550341020499616,264.5764148380646,47.332377796420715,7.775240639465554,Drip,30,7,26,Low
Maize,Fruiting,44,44,48,34.536911489482534,170.39192606543924,50.11218899065965,7.14234241869938,Drip,110,30,0,Medium
Maize,Vegetative,14,36,73,21.2381177055301,269.7424122369424,59.583246813740146,7.7235279229204625,Sprinkler,142,35,0,Medium
Maize,Fruiting,71,24,29,22.29090764653391,103.47438930035787,79.89317508705504,7.0707357111298865,Sprinkler,88,43,8,Medium
Rice,Flowering,94,41,47,33.50337235678684,190.76667288894913,89.03888503087224,5.540481948001338,Sprinkler,13,11,4,Low
Maize,Flowering,20,31,41,31.66599339206408,128.37482641931058,88.30637550620061,6.004673668897817,Drip,134,37,0,Medium
Cotton,Flowering,78,27,27,35.530949074643665,79.27290335696028,86.74870134659207,7.065737855520704,Flood,70,30,28,Medium
Maize,Vegetative,39,23,43,35.11153971209382,200.80798408991458,44.71493743614739,7.128783266222887,Sprinkler,115,47,0,Medium
Maize,Flowering,97,44,55,31.935999826634962,59.248846551677374,41.08495219796795,8.0259119925793,Sprinkler,52,21,0,Low
Rice,Seedling,24,54,8,23.824944982032555,147.66298169057075,52.09162146674743,8.002746093611574,Sprinkler,69,0,38,Low
Wheat,Vegetative,89,23,51,34.91399098642468,149.53204742771072,41.63438945444914,6.754296288758268,Sprinkler,21,33,0,Low
Cotton,Vegetative,94,55,51,32.03506606120379,255.7763101124133,74.48069575575289,7.923224738835298,Drip,36,2,10,Low
Maize,Seedling,87,42,11,31.006946167048238,150.59088952116937,41.68888890287434,6.35301085755435,Drip,64,24,32,Low
Maize,Flowering,57,20,49,21.321442256502436,207.92580875653348,89.42473064997384,5.7628575144190295,Flood,85,49,0,Medium
Wheat,Seedling,70,21,55,38.43959697183907,266.13780826267794,66.97815594385483,7.8338458851927495,Sprinkler,46,34,0,Low
Maize,Fruiting,45,34,27,24.954149377328818,96.36548064196134,52.490688181204625,8.307804479681632,Sprinkler,105,39,16,Medium
Wheat,Vegetative,40,17,69,39.48493310240935,267.47025680867904,43.232861321462835,7.933929534854633,Sprinkler,71,41,0,Low
Maize,Vegetative,90,30,34,36.275303789993,74.84662994023145,76.37293946752315,6.114264141123574,Sprinkler,68,35,4,Low
Rice,Fruiting,67,42,41,33.913326911321384,79.39370599887391,86.72590970043734,5.958663947364315,Flood,26,8,7,Low
Maize,Vegetative,35,35,46,29.336750139695052,75.47430121891672,64.70074999972941,5.948517982901713,Drip,122,38,0,Medium
Maize,Fruiting,26,34,8,28.6750617145728,247.68690470515574,84.47368368488978,6.264344296864714,Flood,130,36,36,Medium
Rice,Vegetative,40,16,23,36.59234808563917,134.8683851633504,75.72613673066928,8.37104434328006,Flood,65,37,28,Medium
Wheat,Fruiting,83,16,9,20.013348284545454,299.7090128577397,60.84158865214518,6.351449414824617,Drip,34,45,28,Low
Wheat,Fruiting,78,18,14,30.054039092032042,288.7709168200142,51.978506937000326,6.351503463318209,Flood,50,43,22,Low
Wheat,Fruiting,42,9,46,28.847966933991692,133.49012929049047,77.33278190352593,6.267771285045541,Flood,72,51,0,Medium
Rice,Seedling,16,20,14,30.56231749181978,153.6658849381153,85.9940810531798,6.715455520313515,Drip,77,31,40,Medium
